ダウンロードした時刻：2018/06/07 20:51:19

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1998/2/10,4.0,8,1,54,8,1
1998/2/11,5.9,8,1,39,8,1
1998/2/12,8.1,8,1,71,8,1
1998/2/13,11.4,8,1,65,8,1
1998/2/14,11.9,8,1,67,8,1
1998/2/15,2.6,8,1,89,8,1
1998/2/16,5.3,8,1,64,8,1
1998/2/17,5.2,8,1,58,8,1
1998/2/18,4.0,8,1,48,8,1
1998/2/19,7.9,8,1,64,8,1
1998/2/20,9.5,8,1,74,8,1
1998/2/21,5.2,8,1,74,8,1
1998/2/22,3.8,8,1,61,8,1
1998/2/23,7.0,8,1,64,8,1
1998/2/24,5.9,8,1,89,8,1
1998/2/25,5.5,8,1,89,8,1
1998/2/26,7.5,8,1,80,8,1
1998/2/27,9.7,8,1,71,8,1
1998/2/28,9.5,8,1,75,8,1
1998/3/1,3.8,8,1,87,8,1
1999/2/1,6.8,8,1,53,8,1
1999/2/2,6.5,8,1,61,8,1
1999/2/3,3.7,8,1,42,8,1
1999/2/4,2.8,8,1,34,8,1
1999/2/5,4.7,8,1,48,8,1
1999/2/6,5.6,8,1,34,8,1
1999/2/7,6.0,8,1,53,8,1
1999/2/8,8.2,8,1,46,8,1
1999/2/9,7.9,8,1,52,8,1
1999/2/10,7.8,8,1,47,8,1
1999/2/11,4.0,8,1,75,8,1
1999/2/12,6.3,8,1,51,8,1
1999/2/13,3.0,8,1,28,8,1
1999/2/14,3.7,8,1,27,8,1
1999/2/15,4.9,8,1,44,8,1
1999/2/16,7.5,8,1,53,8,1
1999/2/17,9.6,8,1,58,8,1
1999/2/18,12.0,8,1,57,8,1
1999/2/19,5.8,8,1,82,8,1
1999/2/20,5.3,8,1,60,8,1
1999/2/21,4.7,8,1,46,8,1
1999/2/22,5.7,8,1,44,8,1
1999/2/23,7.8,8,1,47,8,1
1999/2/24,5.1,8,1,82,8,1
1999/2/25,9.1,8,1,53,8,1
1999/2/26,9.1,8,1,58,8,1
1999/2/27,10.5,8,1,69,8,1
1999/2/28,6.5,8,1,31,8,1
