ダウンロードした時刻：2018/06/07 20:51:45

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1993/3/27,12.9,8,1,60,8,1
1993/3/28,9.7,8,1,83,8,1
1993/3/29,7.6,8,1,63,8,1
1993/3/30,8.1,8,1,48,8,1
1993/3/31,11.6,8,1,88,8,1
1994/3/1,8.4,8,1,60,8,1
1994/3/2,4.6,8,1,78,8,1
1994/3/3,5.5,8,1,57,8,1
1994/3/4,6.4,8,1,67,8,1
1994/3/5,5.2,8,1,66,8,1
1994/3/6,5.6,8,1,49,8,1
1994/3/7,5.3,8,1,65,8,1
1994/3/8,6.7,8,1,91,8,1
1994/3/9,10.6,8,1,91,8,1
1994/3/10,5.4,8,1,83,8,1
1994/3/11,7.0,8,1,52,8,1
1994/3/12,7.8,8,1,62,8,1
1994/3/13,5.5,8,1,67,8,1
1994/3/14,4.2,8,1,71,8,1
1994/3/15,4.9,8,1,65,8,1
1994/3/16,6.9,8,1,56,8,1
1994/3/17,9.9,8,1,44,8,1
1994/3/18,6.1,8,1,50,8,1
1994/3/19,8.7,8,1,60,8,1
1994/3/20,8.7,8,1,65,8,1
1994/3/21,7.9,8,1,36,8,1
1994/3/22,6.1,8,1,50,8,1
1994/3/23,6.1,8,1,92,8,1
1994/3/24,11.2,8,1,71,8,1
1994/3/25,9.5,8,1,47,8,1
1994/3/26,7.7,8,1,44,8,1
1994/3/27,8.3,8,1,52,8,1
1994/3/28,10.6,8,1,58,8,1
1994/3/29,12.0,8,1,45,8,1
1994/3/30,8.3,8,1,50,8,1
1994/3/31,11.7,8,1,63,8,1
1995/3/1,6.5,8,1,79,8,1
1995/3/2,7.4,8,1,43,8,1
1995/3/3,5.8,8,1,66,8,1
1995/3/4,3.2,8,1,89,8,1
1995/3/5,5.3,8,1,59,8,1
1995/3/6,6.8,8,1,47,8,1
1995/3/7,7.6,8,1,58,8,1
1995/3/8,8.9,8,1,60,8,1
1995/3/9,9.1,8,1,42,8,1
1995/3/10,6.4,8,1,76,8,1
1995/3/11,9.6,8,1,60,8,1
1995/3/12,7.6,8,1,68,8,1
1995/3/13,7.3,8,1,73,8,1
1995/3/14,8.1,8,1,64,8,1
1995/3/15,8.6,8,1,61,8,1
1995/3/16,10.9,8,1,67,8,1
1995/3/17,15.4,8,1,86,8,1
1995/3/18,6.5,8,1,85,8,1
1995/3/19,6.7,8,1,77,8,1
1995/3/20,8.8,8,1,62,8,1
1995/3/21,11.5,8,1,60,8,1
1995/3/22,13.3,8,1,62,8,1
1995/3/23,11.1,8,1,70,8,1
1995/3/24,12.2,8,1,84,8,1
1995/3/25,7.2,8,1,91,8,1
1995/3/26,3.6,8,1,88,8,1
1995/3/27,9.0,8,1,68,8,1
1995/3/28,8.2,8,1,60,8,1
1995/3/29,8.1,8,1,56,8,1
1995/3/30,10.3,8,1,93,8,1
1995/3/31,14.8,8,1,79,8,1
1996/3/1,9.7,8,1,74,8,1
1996/3/2,7.1,8,1,36,8,1
