ダウンロードした時刻：2018/06/07 20:50:54

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1993/1/25,5.9,8,1,91,8,1
1993/1/26,5.7,8,1,89,8,1
1993/1/27,8.1,8,1,70,8,1
1993/1/28,5.2,8,1,61,8,1
1993/1/29,6.5,8,1,36,8,1
1993/1/30,6.8,8,1,45,8,1
1993/1/31,7.8,8,1,53,8,1
1994/1/1,6.0,8,1,36,8,1
1994/1/2,5.2,8,1,57,8,1
1994/1/3,5.4,8,1,66,8,1
1994/1/4,7.9,8,1,54,8,1
1994/1/5,7.0,8,1,42,8,1
1994/1/6,6.0,8,1,58,8,1
1994/1/7,5.1,8,1,48,8,1
1994/1/8,3.2,8,1,50,8,1
1994/1/9,5.5,8,1,58,8,1
1994/1/10,7.4,8,1,66,8,1
1994/1/11,6.0,8,1,87,8,1
1994/1/12,7.9,8,1,65,8,1
1994/1/13,6.8,8,1,80,8,1
1994/1/14,4.5,8,1,75,8,1
1994/1/15,4.9,8,1,38,8,1
1994/1/16,5.3,8,1,57,8,1
1994/1/17,10.7,8,1,69,8,1
1994/1/18,8.0,8,1,78,8,1
1994/1/19,3.0,8,1,64,8,1
1994/1/20,3.8,8,1,44,8,1
1994/1/21,3.1,8,1,70,8,1
1994/1/22,3.6,8,1,64,8,1
1994/1/23,4.3,8,1,58,8,1
1994/1/24,3.8,8,1,36,8,1
1994/1/25,5.3,8,1,46,8,1
1994/1/26,8.4,8,1,57,8,1
1994/1/27,8.0,8,1,44,8,1
1994/1/28,2.8,8,1,68,8,1
1994/1/29,1.6,8,1,78,8,1
1994/1/30,1.9,8,1,39,8,1
1994/1/31,2.6,8,1,45,8,1
1995/1/1,6.0,8,1,36,8,1
1995/1/2,3.7,8,1,47,8,1
1995/1/3,4.6,8,1,58,8,1
1995/1/4,5.8,8,1,88,8,1
1995/1/5,9.9,8,1,70,8,1
1995/1/6,6.1,8,1,44,8,1
1995/1/7,6.4,8,1,48,8,1
1995/1/8,9.0,8,1,40,8,1
1995/1/9,10.5,8,1,61,8,1
1995/1/10,8.9,8,1,39,8,1
1995/1/11,6.5,8,1,42,8,1
1995/1/12,6.0,8,1,48,8,1
1995/1/13,5.3,8,1,54,8,1
1995/1/14,3.2,8,1,37,8,1
1995/1/15,3.8,8,1,32,8,1
1995/1/16,4.3,8,1,31,8,1
1995/1/17,2.8,8,1,44,8,1
1995/1/18,5.0,8,1,45,8,1
1995/1/19,5.0,8,1,38,8,1
1995/1/20,4.5,8,1,43,8,1
1995/1/21,6.5,8,1,57,8,1
1995/1/22,5.9,8,1,83,8,1
1995/1/23,9.4,8,1,70,8,1
1995/1/24,8.0,8,1,51,8,1
1995/1/25,5.0,8,1,39,8,1
1995/1/26,5.7,8,1,45,8,1
1995/1/27,5.8,8,1,41,8,1
1995/1/28,5.4,8,1,64,8,1
1995/1/29,5.8,8,1,61,8,1
1995/1/30,5.0,8,1,32,8,1
1995/1/31,3.4,8,1,30,8,1
1996/1/1,7.8,8,1,41,8,1
1996/1/2,5.5,8,1,49,8,1
1996/1/3,8.9,8,1,60,8,1
1996/1/4,6.4,8,1,30,8,1
1996/1/5,6.2,8,1,50,8,1
1996/1/6,7.6,8,1,47,8,1
1996/1/7,6.5,8,1,54,8,1
1996/1/8,9.7,8,1,75,8,1
1996/1/9,2.9,8,1,40,8,1
1996/1/10,5.6,8,1,39,8,1
1996/1/11,8.6,8,1,35,8,1
1996/1/12,7.1,8,1,41,8,1
1996/1/13,6.7,8,1,46,8,1
1996/1/14,8.0,8,1,65,8,1
1996/1/15,15.1,8,1,81,8,1
1996/1/16,12.6,8,1,73,8,1
1996/1/17,6.2,8,1,55,8,1
1996/1/18,6.3,8,1,68,8,1
1996/1/19,2.7,8,1,71,8,1
1996/1/20,1.7,8,1,92,8,1
1996/1/21,4.9,8,1,75,8,1
1996/1/22,5.9,8,1,73,8,1
1996/1/23,6.3,8,1,74,8,1
1996/1/24,4.1,8,1,53,8,1
1996/1/25,4.0,8,1,39,8,1
1996/1/26,3.5,8,1,34,8,1
1996/1/27,4.2,8,1,33,8,1
1996/1/28,4.7,8,1,49,8,1
1996/1/29,6.9,8,1,51,8,1
1996/1/30,5.1,8,1,43,8,1
1996/1/31,3.0,8,1,42,8,1
1997/1/1,11.4,8,1,71,8,1
1997/1/2,12.9,8,1,51,8,1
1997/1/3,7.8,8,1,44,8,1
1997/1/4,6.5,8,1,34,8,1
1997/1/5,4.6,8,1,62,8,1
1997/1/6,8.2,8,1,65,8,1
1997/1/7,8.3,8,1,48,8,1
1997/1/8,6.0,8,1,50,8,1
1997/1/9,5.3,8,1,46,8,1
1997/1/10,5.8,8,1,45,8,1
1997/1/11,5.8,8,1,43,8,1
1997/1/12,5.4,8,1,48,8,1
1997/1/13,5.4,8,1,55,8,1
1997/1/14,7.6,8,1,63,8,1
1997/1/15,6.4,8,1,42,8,1
1997/1/16,4.2,8,1,48,8,1
1997/1/17,6.6,8,1,53,8,1
1997/1/18,11.1,8,1,47,8,1
1997/1/19,7.2,8,1,47,8,1
1997/1/20,7.0,8,1,69,8,1
1997/1/21,7.5,8,1,56,8,1
1997/1/22,1.3,8,1,34,8,1
1997/1/23,6.9,8,1,36,8,1
1997/1/24,6.7,8,1,63,8,1
1997/1/25,5.0,8,1,54,8,1
1997/1/26,6.2,8,1,40,8,1
1997/1/27,6.4,8,1,48,8,1
1997/1/28,7.5,8,1,54,8,1
1997/1/29,7.2,8,1,43,8,1
1997/1/30,3.8,8,1,43,8,1
1997/1/31,4.3,8,1,46,8,1
1998/1/1,8.1,8,1,60,8,1
1998/1/2,7.9,8,1,65,8,1
1998/1/3,7.6,8,1,70,8,1
1998/1/4,6.9,8,1,81,8,1
1998/1/5,7.1,8,1,45,8,1
1998/1/6,9.1,8,1,48,8,1
1998/1/7,6.5,8,1,39,8,1
1998/1/8,2.4,8,1,68,8,1
1998/1/9,3.3,8,1,72,8,1
1998/1/10,6.2,8,1,55,8,1
1998/1/11,4.0,8,1,76,8,1
1998/1/12,2.0,8,1,93,8,1
1998/1/13,4.6,8,1,65,8,1
1998/1/14,5.3,8,1,64,8,1
1998/1/15,1.8,8,1,93,8,1
1998/1/16,4.5,8,1,76,8,1
1998/1/17,4.7,8,1,76,8,1
1998/1/18,5.7,8,1,92,8,1
1998/1/19,7.3,8,1,50,8,1
1998/1/20,5.7,8,1,47,8,1
1998/1/21,7.1,8,1,50,8,1
1998/1/22,6.1,8,1,48,8,1
1998/1/23,4.6,8,1,77,8,1
1998/1/24,4.4,8,1,57,8,1
1998/1/25,3.4,8,1,35,8,1
1998/1/26,5.2,8,1,48,8,1
1998/1/27,5.1,8,1,42,8,1
