ダウンロードした時刻：2018/06/07 20:54:47

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1995/10/15,19.0,8,1,76,8,1
1995/10/16,21.0,8,1,83,8,1
1995/10/17,22.1,8,1,69,8,1
1995/10/18,20.7,8,1,75,8,1
1995/10/19,19.9,8,1,86,8,1
1995/10/20,19.5,8,1,49,8,1
1995/10/21,17.3,8,1,58,8,1
1995/10/22,16.7,8,1,72,8,1
1995/10/23,16.9,8,1,66,8,1
1995/10/24,18.0,8,1,72,8,1
1995/10/25,19.0,8,1,57,8,1
1995/10/26,18.5,8,1,51,8,1
1995/10/27,18.0,8,1,50,8,1
1995/10/28,14.8,8,1,55,8,1
1995/10/29,14.8,8,1,69,8,1
1995/10/30,18.0,8,1,76,8,1
1995/10/31,20.1,8,1,73,8,1
1996/10/1,17.2,8,1,91,8,1
1996/10/2,19.2,8,1,75,8,1
1996/10/3,19.5,8,1,77,8,1
1996/10/4,20.6,8,1,82,8,1
1996/10/5,18.9,8,1,81,8,1
1996/10/6,19.9,8,1,78,8,1
1996/10/7,23.6,8,1,72,8,1
1996/10/8,16.4,8,1,89,8,1
1996/10/9,16.9,8,1,83,8,1
1996/10/10,17.9,8,1,70,8,1
1996/10/11,18.5,8,1,68,8,1
1996/10/12,18.8,8,1,67,8,1
1996/10/13,18.9,8,1,77,8,1
1996/10/14,17.6,8,1,88,8,1
1996/10/15,18.6,8,1,78,8,1
1996/10/16,17.4,8,1,56,8,1
1996/10/17,16.5,8,1,54,8,1
1996/10/18,18.3,8,1,66,8,1
1996/10/19,17.7,8,1,79,8,1
1996/10/20,15.8,8,1,63,8,1
1996/10/21,14.3,8,1,55,8,1
1996/10/22,15.2,8,1,61,8,1
1996/10/23,15.9,8,1,66,8,1
1996/10/24,16.7,8,1,73,8,1
1996/10/25,17.5,8,1,92,8,1
1996/10/26,17.6,8,1,64,8,1
1996/10/27,12.3,8,1,50,8,1
1996/10/28,12.4,8,1,74,8,1
1996/10/29,17.3,8,1,78,8,1
1996/10/30,19.3,8,1,78,8,1
1996/10/31,17.8,8,1,82,8,1
1997/10/1,19.2,8,1,51,8,1
1997/10/2,18.8,8,1,64,8,1
1997/10/3,19.5,8,1,69,8,1
1997/10/4,18.8,8,1,77,8,1
1997/10/5,19.2,8,1,84,8,1
1997/10/6,19.1,8,1,65,8,1
1997/10/7,20.3,8,1,77,8,1
1997/10/8,20.9,8,1,59,8,1
1997/10/9,17.4,8,1,56,8,1
1997/10/10,20.1,8,1,75,8,1
1997/10/11,21.5,8,1,61,8,1
1997/10/12,17.6,8,1,63,8,1
1997/10/13,16.5,8,1,53,8,1
1997/10/14,18.1,8,1,62,8,1
1997/10/15,19.8,8,1,53,8,1
1997/10/16,17.0,8,1,53,8,1
1997/10/17,17.5,8,1,78,8,1
1997/10/18,18.6,8,1,73,8,1
1997/10/19,18.2,8,1,75,8,1
1997/10/20,20.1,8,1,73,8,1
1997/10/21,19.4,8,1,69,8,1
1997/10/22,19.1,8,1,75,8,1
1997/10/23,19.3,8,1,71,8,1
1997/10/24,20.9,8,1,74,8,1
1997/10/25,21.8,8,1,72,8,1
1997/10/26,17.4,8,1,46,8,1
1997/10/27,14.7,8,1,43,8,1
1997/10/28,14.2,8,1,54,8,1
1997/10/29,15.8,8,1,71,8,1
1997/10/30,16.9,8,1,59,8,1
1997/10/31,17.2,8,1,47,8,1
1998/10/1,22.2,8,1,99,8,1
1998/10/2,25.9,8,1,72,8,1
1998/10/3,22.6,8,1,63,8,1
1998/10/4,23.0,8,1,74,8,1
1998/10/5,20.1,8,1,72,8,1
1998/10/6,19.6,8,1,94,8,1
1998/10/7,21.2,8,1,91,8,1
1998/10/8,23.1,8,1,75,8,1
1998/10/9,22.1,8,1,56,8,1
1998/10/10,21.3,8,1,75,8,1
1998/10/11,18.9,8,1,67,8,1
1998/10/12,18.4,8,1,70,8,1
1998/10/13,20.2,8,1,78,8,1
1998/10/14,19.8,8,1,91,8,1
1998/10/15,25.1,8,1,81,8,1
1998/10/16,23.8,8,1,90,8,1
1998/10/17,18.3,8,1,97,8,1
1998/10/18,24.8,8,1,85,8,1
1998/10/19,22.9,8,1,75,8,1
1998/10/20,19.1,8,1,68,8,1
1998/10/21,14.7,8,1,83,8,1
1998/10/22,15.8,8,1,78,8,1
1998/10/23,15.5,8,1,79,8,1
1998/10/24,14.2,8,1,88,8,1
1998/10/25,17.8,8,1,65,8,1
1998/10/26,17.0,8,1,63,8,1
1998/10/27,14.3,8,1,68,8,1
1998/10/28,17.8,8,1,77,8,1
1998/10/29,18.2,8,1,80,8,1
1998/10/30,18.9,8,1,81,8,1
1998/10/31,19.3,8,1,84,8,1
1999/10/1,23.2,8,1,78,8,1
1999/10/2,24.6,8,1,80,8,1
1999/10/3,23.6,8,1,70,8,1
1999/10/4,19.8,8,1,59,8,1
1999/10/5,18.5,8,1,72,8,1
1999/10/6,20.5,8,1,76,8,1
1999/10/7,23.4,8,1,84,8,1
1999/10/8,22.1,8,1,78,8,1
1999/10/9,19.2,8,1,64,8,1
1999/10/10,18.5,8,1,63,8,1
1999/10/11,20.6,8,1,74,8,1
1999/10/12,23.4,8,1,72,8,1
