ダウンロードした時刻：2018/06/07 20:55:09

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1995/11/27,8.9,8,1,48,8,1
1995/11/28,9.5,8,1,38,8,1
1995/11/29,9.6,8,1,47,8,1
1995/11/30,9.7,8,1,45,8,1
1996/11/1,16.3,8,1,94,8,1
1996/11/2,15.1,8,1,95,8,1
1996/11/3,14.7,8,1,80,8,1
1996/11/4,15.4,8,1,72,8,1
1996/11/5,15.7,8,1,79,8,1
1996/11/6,16.5,8,1,65,8,1
1996/11/7,12.1,8,1,54,8,1
1996/11/8,11.8,8,1,87,8,1
1996/11/9,15.5,8,1,92,8,1
1996/11/10,17.6,8,1,80,8,1
1996/11/11,16.5,8,1,83,8,1
1996/11/12,15.0,8,1,91,8,1
1996/11/13,9.4,8,1,57,8,1
1996/11/14,8.6,8,1,60,8,1
1996/11/15,11.7,8,1,63,8,1
1996/11/16,10.4,8,1,43,8,1
1996/11/17,12.4,8,1,57,8,1
1996/11/18,13.9,8,1,71,8,1
1996/11/19,12.8,8,1,45,8,1
1996/11/20,8.4,8,1,68,8,1
1996/11/21,14.2,8,1,73,8,1
1996/11/22,13.0,8,1,61,8,1
1996/11/23,11.6,8,1,66,8,1
1996/11/24,12.6,8,1,63,8,1
1996/11/25,14.0,8,1,53,8,1
1996/11/26,10.8,8,1,59,8,1
1996/11/27,9.9,8,1,82,8,1
1996/11/28,12.3,8,1,59,8,1
1996/11/29,11.0,8,1,51,8,1
1996/11/30,9.1,8,1,53,8,1
1997/11/1,13.7,8,1,38,8,1
1997/11/2,13.2,8,1,58,8,1
1997/11/3,15.7,8,1,77,8,1
1997/11/4,15.8,8,1,83,8,1
1997/11/5,15.7,8,1,72,8,1
1997/11/6,14.2,8,1,46,8,1
1997/11/7,13.0,8,1,50,8,1
1997/11/8,12.9,8,1,54,8,1
1997/11/9,13.3,8,1,49,8,1
1997/11/10,13.4,8,1,65,8,1
1997/11/11,15.0,8,1,62,8,1
1997/11/12,16.1,8,1,65,8,1
1997/11/13,14.4,8,1,87,8,1
1997/11/14,13.5,8,1,94,8,1
1997/11/15,15.4,8,1,88,8,1
1997/11/16,15.2,8,1,74,8,1
1997/11/17,14.5,8,1,91,8,1
1997/11/18,15.1,8,1,48,8,1
1997/11/19,11.6,8,1,48,8,1
1997/11/20,9.9,8,1,76,8,1
1997/11/21,13.2,8,1,92,8,1
1997/11/22,14.4,8,1,95,8,1
1997/11/23,14.7,8,1,58,8,1
1997/11/24,11.8,8,1,48,8,1
1997/11/25,11.4,8,1,65,8,1
1997/11/26,15.6,8,1,81,8,1
1997/11/27,20.2,8,1,65,8,1
1997/11/28,12.8,8,1,60,8,1
1997/11/29,12.8,8,1,91,8,1
1997/11/30,17.9,8,1,61,8,1
1998/11/1,18.3,8,1,81,8,1
1998/11/2,15.8,8,1,78,8,1
1998/11/3,17.7,8,1,71,8,1
1998/11/4,18.9,8,1,70,8,1
1998/11/5,16.9,8,1,45,8,1
1998/11/6,12.2,8,1,58,8,1
1998/11/7,12.5,8,1,72,8,1
1998/11/8,15.4,8,1,77,8,1
1998/11/9,19.4,8,1,61,8,1
